id,title,release_date,vote_average,overview,genre_ids,year,month
779047,Juntos Novamente,2021-03-03,7.818,"Em uma cidade vibrante, pulsando com ritmo e movimento, um homem idoso e sua esposa de espírito jovem reacendem sua paixão juvenil pela vida e um pelo outro em uma noite mágica. Os anos passam à medida que a alegria de dançar os impulsiona pela emocionante paisagem urbana de sua juventude, revivendo boas lembranças.","[16, 18, 10751, 10749]",2021,3
522402,Finch,2021-11-04,7.818,"Eu um mundo pós-apocalíptico, um robô construído para proteger o cachorro do seu criado, que está a beira da morte, aprende sobre a vida, amor e amizade, aprendendo o que significa ser humano.","[878, 18, 12]",2021,11
445030,"No Game, No Life: Zero",2017-07-15,7.818,"Seis mil anos antes de Sora e Shiro chegarem a Disboard, a guerra consumiu a terra, rasgando os céus, destruindo estrelas e até ameaçando acabar com a raça humana. Em meio ao caos e à destruição, um jovem chamado Riku lidera a humanidade rumo ao amanhã em que seu coração acredita. Um dia, nas ruínas de uma cidade élfica, ele conhece Schwi, uma androide “Ex Machina” exilada que pede a ele que lhe ensine o que significa ter um coração humano.","[12, 16, 18, 14, 10749]",2017,7
2440,Zona de Risco,2000-09-09,7.818,"Na fronteira que separa a Coréia do Norte da do Sul, dois soldados da Coréia do Norte foram mortos, supostamente por um soldado da Coréia do Sul. As 11 balas encontradas no corpo dos soldados levantam dúvidas. A investigação da equipe sueca da fronteira suspeita que outra parte desconhecida possa estar envolvida - tudo indica um plano para encobrir algo. A verdade é mais simples do que se pode imaginar e muito mais trágica.","[18, 53, 28]",2000,9
596,As Vinhas da Ira,1940-03-15,7.818,"Tom, filho mais velho de uma pobre família de trabalhadores rurais, retorna para casa após cumprir pena por homicídio involuntário. Ele planeja levar os parentes até a Califórnia, onde dizem que trabalho não falta. Durante a viagem eles passam por diversos tipos de provações e quando finalmente chegam na ""Terra Prometida"" descobrem que é um lugar bem pior do que aquele que deixaram.",[18],1940,3
4977,Paprika,2006-10-01,7.817,"Em um futuro próximo, o Dr. Tokita inventa um poderoso aparelho chamado DC Mini, que torna possível o acesso aos sonhos das pessoas. Sua colega, a Dra. Chiba, psicoterapeuta e pesquisadora de ponta, desenvolve um tratamento psiquiátrico revolucionário a partir do aparelho. Mas, antes de seu uso ser sancionado pelo governo, o DC Mini é roubado. Então eles mergulham no mundo do inconsciente para descobrir quem está por trás do crime.","[16, 878, 53]",2006,10
826,A Ponte do Rio Kwai,1957-10-11,7.8,"Depois de liquidar suas diferenças com o comandante de um campo de prisioneiros japonês, um coronel britânico coopera para supervisionar seus homens na construção de uma ponte ferroviária para os seus captores - enquanto permanece alheio aos planos dos Aliados para destruí-la.","[18, 36, 10752]",1957,10
107,Snatch: Porcos e Diamantes,2000-09-01,7.817,"Quando o ladrão de joias Franky Quatro-Dedos faz uma parada em Londres, antes de entregar um enorme diamante roubado para o seu chefe em Nova York, ele não tinha a menor ideia da avalanche de acontecimentos sinistros e cômicos que abalariam o mundo do boxe, dos ciganos irlandeses, das lojas de penhores, das fazendas de porcos e... de um cão vira-latas.","[80, 35]",2000,9
22,Piratas do Caribe: A Maldição do Pérola Negra,2003-07-09,7.817,"O pirata Jack Sparrow tem seu navio saqueado e roubado pelo capitão Barbossa e sua tripulação. Com o navio de Sparrow, Barbossa invade a cidade de Port Royal, levando consigo Elizabeth Swann, filha do governador. Para recuperar sua embarcação, Sparrow recebe a ajuda de Will Turner, um grande amigo de Elizabeth. Eles desbravam os mares em direção à misteriosa Ilha da Morte, tentando impedir que os piratas-esqueleto derramem o sangue de Elizabeth para desfazer a maldição que os assola.","[12, 14, 28]",2003,7
12,Procurando Nemo,2003-05-30,7.817,"Nemo, um jovem peixe-palhaço aventureiro, é inesperadamente levado de sua casa na Grande Barreira de Corais para o aquário do consultório de um dentista. Cabe ao seu preocupado pai Marlin e à simpática mas esquecida peixe Dory trazer Nemo para casa - encontrando tubarões vegetarianos, tartarugas surfistas, medusas hipnóticas, gaivotas esfomeadas e muito mais pelo caminho.","[16, 10751]",2003,5
303867,Mundo do Amanhã,2015-01-22,7.816,Uma garotinha é levada em uma viagem alucinante por seu futuro distante. Indicado ao Oscar de Melhor Curta Metragem de Animação em 2016.,"[16, 18, 878]",2015,1
198,Ser ou Não Ser,1942-03-06,7.816,"Durante a Segunda Guerra Mundial, na Polônia ocupada pelos nazistas, um grupo de atores de teatro deve ajudar a evitar que um espião, que possui informação sobre a resistência polonesa, entregue-a aos alemães.","[35, 10752, 10749]",1942,3
552532,Reis de Baltimore,2020-01-27,7.8,"Quando Blax, líder da infame gangue de motociclistas de Baltimore Midnight Clique, acolhe Mouse, 14 anos, o garoto se vê dividido entre uma vida honesta e um caminho de dinheiro fácil e violência.",[18],2020,1
314365,Spotlight: Segredos Revelados,2015-11-06,7.814,"Um grupo de jornalistas do Spotlight descobre documentos que provam crimes sexuais cometidos por padres contra crianças. Eles preparam uma série de reportagens reveladoras, evidenciando os abusos cometidos por sacerdotes da Igreja Católica.","[18, 36]",2015,11
10315,O Fantástico Sr. Raposo,2009-10-14,7.814,"O Sr. Raposo e a Sra. Raposa levam uma vida feliz com seu filho excêntrico Ash e Kristofferson, o sobrinho que está de visita. Isso até o Sr. Raposo voltar aos velhos hábitos e planejar o maior roubo de galinhas que o mundo animal já viu.","[12, 16, 35, 10751]",2009,10
527774,Raya e o Último Dragão,2021-03-03,7.813,"Muito tempo atrás, humanos e dragões viviam juntos em harmonia no mundo de Kumandra. Mas a ameaça de uma força do mal fez com que os dragões se sacrificassem para salvar a humanidade. Agora, 500 anos depois, o perigo ressurge e a solitária guerreira Raya embarca em uma incrível jornada para encontrar o último dragão e salvar seu mundo.","[16, 10751, 14, 28, 12]",2021,3
45752,Scooby-Doo! Acampamento Assustador,2010-09-14,7.813,"Bem vindos ao Acampamento de Little Moose – onde os monitores são amigáveis, as atividades infinitas e os mitos urbanos intensos. Na realidade, cada vez que alguém conta uma história assustadora, a temível criatura ganha vida! Mas o grupo da Mystery Inc. não se assustam assim tão facilmente, por isso reunam-se á volta da fogueira e preparem-se para apanhar os culpados. Scooby-Doo, Salsicha, Freddy, Daphne e Velma vão em busca das pista necessárias para resolver os mistério que envolvem o Homem da Floresta, O Pescador e o Espirito de Black Canion. E claro, Salsicha e Scooby-Doo vão arrasar no Caso do Que Há Para Jantar! Muitos sustos e muita diversão com o grupo da Mystery Inc. neste hilariante filme original que dá um novo sentido ao espirito de aventura! No meio da Natureza, com emoções, arrepios e Scooby –Doo!","[16, 35, 10751, 9648]",2010,9
11830,Tampopo,1985-11-23,7.8,"Tampopo, uma jovem viúva, administra um pequeno e mal-sucedido restaurante de Ramen em um bairro da classe trabalhadora de Tóquio. Sua vida vira de cabeça para baixo no dia em que um cliente, Goro, um caminhoneiro com visual de cowboy e talento para a culinária gourmet, decide ensinar a ela a arte de cozinhar macarrão.",[35],1985,11
11697,O Homem Que Matou o Facínora,1962-04-13,7.813,"Enquanto o senador americano de cabelos grisalhos Ransom Stoddard e sua adorável esposa, Hallie, retornam à cidade esquecida de Shinbone para enterrar Tom Doniphon, um velho amigo, surgem perguntas urgentes. Ao ser encurralado pelo curioso editor-chefe do jornal local, o congressista, então um advogado iniciante, conta a história de como conheceu Tom e como lutou contra o cruel agitador estadual Liberty Valance e seus capangas assassinos. Naquela época, a fronteira oeste era um lugar perigoso para se viver, onde a lei dava lugar à força bruta. Na poeirenta Shinbone, será que o povo se dá conta do quanto deve ao homem que atirou em Liberty Valance?",[37],1962,4
10774,Rede de Intrigas,1976-11-19,7.813,"Um locutor de noticiário de uma rede de televisão americana é demitido em razão da baixa audiência do programa. Ele então anuncia que irá cometer suicídio no ar. Por esta razão, os índices de audiência do programa voltam a crescer, ele passa a ser conhecido como o Profeta Louco, e é readmitido. Mas seu comportamento insano faz com que os responsáveis pela sua ascensão decidam detê-lo.",[18],1976,11
200727,Simplesmente Acontece,2014-10-16,7.812,"Os jovens britânicos Rosie e Alex são amigos inseparáveis desde a infância, experimentando juntos as dificuldades amorosas, familiares e escolares. Embora exista uma atração entre eles, os dois mantêm a amizade acima de tudo. Um dia, Alex decide aceitar um convite para estudar medicina em Harvard, nos Estados Unidos. A distância entre eles faz com que nasçam os primeiros segredos, enquanto cada um encontra outros namorados e namoradas. Mas o destino continua atraindo Rosie e Alex um ao outro.","[10749, 18, 35]",2014,10
419478,Sol da Meia-noite,2018-03-22,7.811,"Katie (Bella Thorne) é uma jovem de 17 anos que vive protegida dentro de sua casa desde a sua infância. Confinada no local durante os dias, ela possui uma rara doença que faz com que a menor quantidade de luz solar seja mortal. Sua situação muda quando seu destino se cruza com o de Charlie (Patrick Schwarzenegger) e eles iniciam um romance de verão.","[10749, 18]",2018,3
80,Antes do Pôr do Sol,2004-06-16,7.811,"Um escritor e uma ambientalista, que se conheceram em um trem nove anos atrás, reencontram-se em Paris. Apesar de ambos estarem comprometidos com outras pessoas, percebem que ainda existe um forte sentimento entre os dois.","[18, 10749]",2004,6
548544,A Vida Invisível,2019-08-30,7.81,"Antigas cartas de sua irmã Guida, há muito desaparecida, surpreendem Eurídice, uma senhora de 80 anos. No Rio de Janeiro dos anos 1950, Guida e Eurídice são cruelmente separadas, impedidas de viverem os sonhos que alimentaram juntas ainda adolescentes.",[18],2019,8
531,Wallace & Gromit: As Calças Erradas,1993-12-17,7.806,"Primeiro curta de Wallace e Gromit a ganhar um Oscar de Melhor Curta de Animação, no qual Wallace e Gromit, com a ajuda das encrenqueiras Tecno-Calças da NASA ( Administração Nacional da Aeronáutica e Espacial ), tentam caçar um ladrão pingüim Feathers McGraw que roubou um diamante do Museu Principal.","[16, 35, 10751]",1993,12
113,"Primavera, Verão, Outono, Inverno e... Primavera",2003-09-19,7.806,"Um monge mora em uma pequena casa sobre um lago com uma criança que educa para uma relação simples e contemplativa com a vida. Mas o tempo é implacável, e as mudanças do caráter e as necessidades da vida desviam o jovem para o mundo dos homens.",[18],2003,9
56231,A Classe Operária vai ao Paraíso,1971-09-17,7.8,"Adorado por seus superiores por ser um trabalhador extremamente dedicado e odiado pelo mesmo motivo por seus colegas de trabalho, Lulu vive entregue aos sonhos de consumo da classe média, alienado em meio aos movimentos de protesto de sua classe, até que um acontecimento põe em xeque suas opiniões.",[18],1971,9
15859,A Moment To Remember,2004-11-05,7.805,"Su-jin, sempre foi uma garota um pouco esquecida. Ela acaba de sair de um mal relacionamento com um homem casado e tenta recomeçar sua vida. Ela então conhece Chul-soo, um homem bruto e de sentimentos frios. Su-jin, apesar da frieza de Chul-soo, se apaixona perdidamente por ele. Pode o amor tocar o coração de alguém tão frio? Só que os ""esquecimentos"" de Su-jin, não param de aumentar, o que parecia algo simples, parece que se tornou algo muito grave... Como você se sentiria se esquecesse o amor da sua vida, sua família, amigos, trabalho, tudo? Será que o amor pode vencer todos os obstáculos?","[18, 10749]",2004,11
1018,Cidade dos Sonhos,2001-06-06,7.805,"Uma jovem atriz viaja para Hollywood e se vê emaranhada numa intriga secreta com uma mulher que escapou por pouco de ser assassinada, e que agora se encontra com amnésia devido a um acidente de carro. Seu mundo se torna um pesadelo surreal.","[53, 18, 9648]",2001,6
562,Duro de Matar,1988-07-15,7.805,"O policial de Nova York John McClane está visitando sua família no Natal. Ele participa de uma confraternização de fim de ano na sede da empresa japonesa em que a esposa trabalha. A festa é interrompida por terroristas que invadem o edifício de luxo. McClane não demora a perceber que não há ninguém para salvá-los, a não ser ele próprio.","[28, 53]",1988,7
502,Limite de Segurança,1964-10-07,7.805,"Uma série de erros humanos e de computador leva um esquadrão de bombardeiros americanos ""Vindicator"" a atacar Moscou com armas nucleares. O presidente, para convencer os soviéticos de que isso foi um erro, ordena que o Comando Aéreo Estratégico ajude os soviéticos a impedi-los.","[53, 18, 10752]",1964,10
